"Var1","Var2"
-3.93840812452348,-3.8904913604779
-3.98008370028115,-3.98683012768842
-4.04351100825366,-3.95315133871412
-3.98898164163105,-4.02804809067062
-3.96016436243025,-4.04988067376924
-3.9496933874254,-3.94114701959698
-3.9984795478142,-3.96661073726654
-3.93467037629934,-4.06845055464551
-3.94660025084813,-4.08014178314512
-3.94951285632654,-4.0202666873164
-4.08225103445199,-4.05375879147586
-3.94035916353316,-3.98716223319912
-4.03414061243711,-3.95852459150139
-3.9661457672813,-3.98559219491691
-4.06533605579812,-4.05148094710514
-3.96623630831155,-3.96213488224242
-3.93983939794055,-4.03746385259674
-4.03967566034761,-4.01467968661389
-4.01175243909654,-4.11458629214
-3.90453449564627,-3.96564112843599
-3.95547970402871,-3.96561216342675
-4.03196257865542,-3.99439618860561
-4.01786718995124,-3.99384473340863
-4.00284070358622,-3.98124710168418
-4.0135763414919,-4.01551700460682
-4.01828070199001,-3.9558608407455
-3.98294248916599,-3.95040224426915
-3.90879914522376,-4.00553413955623
-3.92121113457419,-3.96902718452729
-4.00376886885555,-3.94581183375209
-3.97791730686974,-3.95997526254059
-3.97224171273906,-3.9091744338462
-3.98287399654459,-4.03187175611899
-4.08580327836248,-4.07843620635638
-3.95836101802588,-4.1232985778306
-4.01244068714507,-3.89692214226477
-4.01630400685487,-3.92055558301895
-3.98697215621819,-3.99866519061893
-3.89836566331865,-3.98138124624635
-3.98987613461191,-3.96045179883796
-4.02655512121322,-4.05462180666858
-4.04460946842839,-4.03398911194123
-4.0062437179548,-3.92442034580396
-4.06676449041825,-3.9816049904074
-4.01459603514321,-3.99828016513468
-4.04185410872567,-4.0266567071366
-4.01091168405293,-4.06847207945883
-3.99047019418153,-4.04012323742133
-4.05809289035281,-4.00771570736912
-3.98193878970265,-4.0075882339926
-3.96784165526555,-4.01831005794079
-4.03925718446013,-3.87368740616027
-3.97173333557125,-4.05200249512078
-4.02359896995365,-3.96598497739732
-4.02124462069692,-3.99491391895067
-4.01768743768556,-3.9539480670759
-4.08328962550079,-3.95947215146546
-4.0020744478202,-3.98075407368627
-4.09928130969924,-3.94929175730685
-3.93226981877015,-4.07353869677439
-4.02193977861742,-3.97335646114369
-3.9216032462211,-4.072795080679
-3.87624435945687,-4.06039502097679
-3.95728399912129,-4.01782758235849
-4.0499387175072,-3.96694197124895
-4.0634251943656,-3.9983779527714
-3.99652304824808,-3.98386952016311
-3.97375361959254,-4.02213458695473
-3.9955884604765,-3.95930215799101
-4.01890668311654,-3.93986225278757
-3.99601614788155,-3.93112472428428
-4.05872218339878,-4.01740559159676
-4.02434450060684,-3.99915998191165
-4.0152287931279,-3.93810716609601
-3.95798180860959,-4.03977390886966
-3.97893970481621,-3.98634234361983
-3.92046963434637,-4.08638176956391
-4.10842097188657,-4.00398532566038
-4.00556617184057,-4.00821406429529
-4.04708875470958,-4.0192973613202
-3.98118049029275,-3.96363040321179
-3.99331295329198,-4.06896191100528
-3.98161298965164,-4.04310912031266
-3.86119261388832,-3.94497509400687
-3.96181043362451,-4.04833742907389
-4.00440029178997,-4.02460663461864
-3.98832023042997,-3.96482593075104
-3.97916741203957,-3.96629315024955
-3.93646480679107,-3.95061601245486
-4.01847607541555,-4.00198643162777
-4.01228008536943,-3.88559039987452
-3.99615665385524,-4.07777177671592
-3.99096241954898,-4.02501160490842
-3.97160294342229,-4.1286676435254
-3.92834591359225,-3.99561329210053
-3.9649810988264,-4.05942874444604
-3.99833513863721,-4.05198578349486
-3.95795798992075,-3.91224496276542
-4.03854613206872,-3.98829007615659
-4.0447943993603,-4.04391222616474
-4.01298543097592,-4.03393225589056
-4.08374400580306,-4.05914961672727
-4.05013828483618,-4.05408844287038
-4.07929125393346,-3.96116584323452
-4.02199320072611,-3.9794416788886
-4.02238037820249,-4.04960596395864
-3.96072860616776,-4.00788976002154
-3.99481776966681,-3.95488777354215
-3.94186553503746,-3.91062934779013
-3.91548862709535,-3.93886633882096
-3.92789188524014,-3.98421004872573
-3.92740350442054,-3.97499942987887
-3.98037477438092,-3.97815821103812
-3.94124967266636,-4.07102761153718
-4.03752647105279,-4.00356957245261
-3.95537938232572,-3.97550204394092
-4.00941441865592,-4.00161473079447
-3.9222518497665,-3.99485769672514
-3.98254128596127,-3.99762765837447
-4.04967451582241,-4.03497719049521
-3.98036433589139,-4.05761325759394
-4.15283923564615,-3.98364188317042
-3.99140742974586,-4.00211223172017
-3.99852072056931,-4.10611734177098
-4.01437282074267,-3.97983368145588
-4.10183524254421,-4.04432669523766
-3.96560942249908,-3.89165886664169
-3.98054139003993,-4.01212825078669
-3.93608757132051,-4.04052915423805
-3.91983136618439,-3.98988834930194
-3.98369651056582,-3.90555391181085
-4.02165650435745,-4.13675742600407
-3.99016776789043,-3.9810289868303
-4.02343078681607,-3.95771775148827
-3.91948113980907,-4.10170418812336
-3.89351244766394,-3.97455579120352
-3.95770369497692,-3.91613829333958
-3.98782328598232,-3.96962971474582
-4.04246986375932,-3.9415553979086
-4.09341044825169,-4.13438914130928
-3.97465759804077,-4.02860560273947
-3.96828075392837,-4.02642125366847
-4.00070425295183,-3.97221679508759
-3.94124187199157,-3.97612108467976
-3.97611375609165,-4.06472261401652
-4.01272149904596,-3.96433589114483
-3.99674248345101,-4.01473171255324
-4.04037852674201,-3.96278138995526
-4.00763502945022,-3.95324582750128
-4.0334419135519,-3.99153095571521
-4.01185567113143,-3.95248388848263
-3.96409546732124,-3.95974800424823
-3.96681894309094,-4.07883333520388
-4.02377738595264,-4.0187210680067
-4.00551559246238,-4.01522209772391
-3.9482318347611,-4.02285950495916
-3.94013441827795,-4.06346427816288
-3.89228437226644,-3.98226057087208
-4.06892417083174,-3.98441451564333
-4.01769664840199,-3.99163221960925
-3.951912298399,-3.95447171337166
-3.90861397284061,-3.9898698548361
-4.03628968139781,-3.95161995618707
-4.00509506477747,-3.96635839180657
-3.93575682777428,-3.97585890306136
-4.04670487040253,-3.92429776130944
-3.99416980322265,-4.00521505149043
-3.99012334417292,-3.93410062004802
-3.95127384965171,-3.98946834578857
-3.97574040949188,-4.06218820854377
-3.97517283195673,-4.03421635316565
-3.94314284062954,-3.98443215573802
-3.9891044192291,-3.99290110755272
-4.01649574545314,-4.10896124499342
-4.0000899037725,-4.0542287253504
-4.02791733128759,-4.06952007028828
-4.08377060547322,-4.03079921220764
-4.01810759141972,-4.02058076489777
-4.0173995962879,-4.03728540713152
-4.02709777327443,-4.03497579843168
-3.99039081475572,-3.97968629759501
-3.98036049989589,-4.00158395649571
-3.88179835940326,-3.94098287344368
-3.9784838778909,-3.9653174067523
-4.09199623972541,-3.96660184956458
-3.97375254233847,-3.96097707213194
-4.0784188607049,-3.98764068320804
-3.92236468566444,-4.00405233461326
-3.99100330182535,-3.97652058399637
-4.02091418239558,-4.01437646677834
-4.04395548492989,-4.02087730269984
-4.01335508054003,-4.05429100149838
-3.98131354107825,-3.95693869024529
-3.93501659471992,-3.98183738244859
-3.97955066845723,-4.08962686173079
-3.98280223888214,-3.95930994878803
-4.00575449975905,-3.95386407837388
-3.93379649686595,-4.0520143980576
-3.96415124448997,-3.97207654221852
-3.95275658995057,-4.02687300128549
-4.04320175537951,-3.93685688560499
-4.02047568755823,-3.91508910938898
-3.94296748639364,-4.03834781102763
-4.01897712811604,-3.98677347438913
-3.9586553959297,-4.02560735309389
-4.05643713080358,-3.91856822535397
-4.01559822045075,-4.0242491531699
-4.04608286613985,-4.02926057677324
-4.02343871991998,-4.0344283504612
-4.00728378087039,-3.93063539705837
-4.02643133852949,-3.98658106561579
-3.99182957284343,-3.9780141556092
-3.94014409569289,-3.98821216390783
-3.95747873708694,-4.00403889949012
-4.01492657024892,-4.04458322853082
-4.03040390049092,-3.96288311422232
-4.03470674202641,-3.93632534543446
-3.99144149409777,-3.9743654475539
-4.05882504366782,-4.0474855572941
-3.99539801626866,-3.93368183770259
-3.94229609761894,-4.02570703617572
-3.92119705926675,-3.96593426608096
-4.05898003410743,-3.95460713462094
-4.01066683896188,-3.95071821883172
-3.98617780871054,-4.00601539410528
-3.96500041243275,-4.03628046724739
-4.0051461595872,-4.04455604030657
-3.94638396487072,-4.00104788825199
-4.0024935019745,-3.99102086165935
-3.95623272449436,-3.99659082376492
-4.06576957001889,-3.99663939893033
-4.06251224608282,-3.9203337167873
-4.01520010807689,-3.99116921158202
-3.91602208647869,-3.99572834811662
-4.03258357256744,-3.99000659616545
-3.93259669232958,-4.01728025714741
-3.99750464387203,-4.01099932611918
-4.00944040451853,-4.04093731601486
-4.01205392998461,-3.97450825227648
-3.98204236789331,-4.05297513954453
-3.98588305162419,-3.98480191141123
-3.97700495924809,-3.96444736099991
-4.0775171686848,-4.03627036500856
-3.99466762629005,-4.01810677421257
-4.03691737849267,-4.0312904941459
-4.01494646680164,-4.08517759264963
-4.04263941502595,-3.92844148351646
-3.90371164538693,-4.02944216299586
-3.86936983232341,-4.0063412767721
-3.98110681457523,-3.99768920439475
-4.02699722652579,-4.01203161022656
-3.97008370032912,-3.99837613585491
-3.99750164834469,-3.93301663561691
-4.00389485949066,-4.05387903224633
-3.97456449083831,-4.02886637139979
-3.99150480461027,-4.004672085114
-3.97448178025367,-3.97239569421877
-4.02730904343094,-4.0523221773356
-4.06325304585426,-3.95074312151959
-4.02076173419381,-4.04024284663073
-3.97116495376571,-3.97309383334247
-3.98608235250318,-4.03384366538463
-3.98274050549759,-4.00567068991139
-4.05631237248339,-4.00638191904439
-4.01632945526008,-4.01437446993906
-4.06804946805853,-4.03916936110892
-4.05060758228333,-3.95466928611429
-4.03266896912729,-4.01737727008888
-3.93388752686136,-4.12207296747232
-3.95043049658138,-3.94008308731395
-4.06532040143975,-3.94931433316314
-4.03879025148677,-3.99865396632572
-3.97058740900032,-3.97665434686193
-3.9218679592208,-3.98367641823486
-4.01727971435723,-4.0845263170469
-3.95219323669555,-3.99908942649715
-4.03496319853574,-3.96260571674456
-4.06210040690474,-4.0775843046845
-4.09068876100799,-4.03964796339065
-3.98539228364067,-4.09859095944946
-3.96709183225181,-3.93218577668348
-4.07263264869969,-3.99669850483895
-3.99268212227379,-4.04440110086895
-4.031573096284,-4.04803478156766
-4.01369891243742,-3.99646291848006
-4.03782451090613,-3.99985035667502
-3.92414395707455,-4.01616227579576
-4.06312473582963,-3.96340372083333
-3.98754117185985,-3.9790039450455
-4.09057600205747,-3.99431559224886
-4.02141249437635,-4.07045032466793
-4.03248315097116,-4.02499963243787
-4.02300127896615,-4.0279263578658
-4.01733761640016,-4.02050162430105
-3.9706570841548,-4.03819339950287
-4.01393484730483,-3.88080528237663
-4.07734576917021,-4.09593501040439
-4.04768973612707,-4.04736566240213
-3.94084454806118,-4.00764115011212
-3.95347707513324,-4.03790499459611
-3.94042731296167,-3.95699148247103
-4.02139798513696,-4.04177031128043
-3.96825164912093,-3.98170303126877
-4.02199104361766,-4.04511648685246
-3.95604657887335,-4.04588892403466
-4.00522296668331,-3.9590879960612
-4.00696223389929,-3.97792192010301
-3.93251162161631,-4.05428844077742
-3.9461520165851,-3.9528775903777
-4.04265488738186,-3.94015926809358
-4.00415482121751,-4.01398206201841
-4.05704609396212,-3.9645122009876
-3.93870080655354,-3.96341827692951
-3.99191239351664,-4.03133487472007
-3.90597410802853,-4.04407373374119
-3.9719599268879,-4.06556962442392
-3.93656955227145,-4.01830458485481
-3.93587578720998,-4.02740980757371
-4.06659243874901,-3.95067198127341
-4.00198356337449,-3.94289912976895
-3.8676938081517,-3.9853108872034
-3.95129174239132,-4.02437955779537
-3.97369084294068,-3.98421044721168
-3.92739515140988,-3.95845004647938
-3.94758315866034,-3.99642745802378
-3.97599720417916,-3.95577352293647
-4.0018218960462,-4.08410985115299
-4.04371739407784,-4.1163246975275
-3.99359403691821,-3.99004881036866
-3.92468736063359,-3.90085268770114
-4.06036483695843,-3.99292861313698
-4.03577922951156,-3.96525888597352
-3.91829464123095,-4.04575917245911
-4.02054580388118,-4.00542747722962
-3.95786280314402,-3.94402132711498
-3.95025654223096,-3.98802518488682
-4.05314244006715,-4.07230089870189
-4.07060665231553,-4.02549945861826
-3.96403499904946,-3.98041642437275
-4.08274707467346,-3.95080750058835
-3.99708338057762,-3.93574260625049
-3.91846890357634,-4.00688159300485
-4.03802410100459,-4.04118930335977
-3.94043491878158,-3.9918847635072
-4.00030195671421,-3.99255276413116
-4.03340242891857,-3.92489138608637
-4.0955254819697,-3.99667880041418
-4.02428166070674,-4.02832071499819
-3.99161490563513,-3.91716466142842
-4.07187725811625,-4.03104202329852
-4.02164287423017,-4.02261039808863
-4.04650451149778,-3.96409930335652
-4.01848840025922,-4.0553367020057
-3.9667247629749,-3.99205736737547
-4.02716679399719,-4.00981132429509
-4.01556890169849,-3.93207454933964
-3.98085010175477,-4.05565514769938
-4.00355226258734,-4.01569068415697
-3.99692563886839,-3.98847822288367
-3.98800627592151,-4.07796594672021
-4.03734452724019,-3.93986034625722
-4.04110308992267,-3.98788272101524
-3.92404624508092,-3.88472617109526
-3.98451057660604,-4.00078048650856
-3.85021060578039,-3.97803581356126
-4.0103549391957,-4.10100775131233
-4.0490415193657,-4.03639386749381
-3.89801008193709,-4.01805297381735
-4.01765530718816,-3.93161228694855
-3.92545801683711,-3.95990840591814
-3.95241888295128,-3.94610960572247
-3.99014017154781,-3.98867902026535
-3.9459746166095,-4.06985286844491
-3.95801316965138,-4.03934062585361
-4.0830377905544,-3.97097527261471
-4.01355557349746,-3.93763770210173
-3.93462543051009,-4.04321572076037
-3.97389618856746,-4.0679460992762
-3.97146648868644,-4.02347571139027
-3.97157320678598,-4.03014934889685
-4.04964271204483,-4.0014417391191
-4.03766125880437,-3.97152184808867
-3.91586569832137,-3.97046428899784
-3.98891581736428,-4.07397242212593
-4.05659110488138,-3.9976006563941
-4.08419628045386,-3.94979376932399
-4.00277423827501,-3.88142785895272
-3.94818762472258,-4.02989258770965
-3.99357212038927,-4.10536350670497
-3.96039757340117,-3.98468832697564
-4.05235641580661,-4.06404208598919
-4.06246515347363,-4.06621444724659
-4.00256023887816,-4.02533043779617
-3.98250436246493,-4.03765894872373
-4.00048472135491,-3.93286131674928
-4.03047954469045,-4.01493157878324
-4.00441106246033,-3.97844368238409
-3.92545161944565,-3.97246491386321
-4.02889713185425,-3.96386683189571
-3.99272805799864,-4.02102007023343
-3.96874269023584,-4.03554996328016
-4.14093649044906,-3.96739646202014
-4.08887366480924,-4.01603213985662
-3.9259505916564,-3.91278824373088
-4.04953444041839,-4.01871820045773
-4.03933642826655,-4.04678532647675
-4.00626268188738,-4.09556428288618
-4.05415212914869,-4.01615378212114
-4.04974135146423,-3.9130375388129
-3.95558194059035,-4.07970789534608
-4.04327705680143,-4.04378107660347
-3.94102379210599,-3.95967223344804
-4.02242272348968,-3.97212759071084
-3.91822722456923,-3.88417611633892
-3.98975159658335,-3.97399674109348
-4.03662237745483,-4.03661598699393
-4.06936719309489,-4.01437977563709
-3.97104374145321,-3.98998419596538
-3.95526118657489,-4.05941180017303
-4.03312900732807,-4.03288587573392
-3.92911577435081,-3.9979231190394
-4.06377442216186,-4.05136369267504
-3.96637087254571,-3.95805511826356
-3.94215837640669,-3.9338200196835
-4.01575933097935,-4.03872944786997
-3.98276367880594,-4.00687537535518
-4.11519984422246,-3.90461754371174
-4.02894571592951,-4.03137173474614
-3.89970411842178,-4.02902548222739
-4.02274225395059,-4.00268697364108
-3.99043323264396,-4.06598822710391
-3.99255104584068,-3.97418801974761
-3.94618882719151,-4.02971599416657
-3.97593329284352,-3.97374898767048
-3.96688470527363,-3.96171580541921
-4.02612797580263,-4.02328301558904
-3.96900987462557,-3.96889120706594
-3.95705899926028,-3.9841570271029
-3.92709698371261,-3.9834192665666
-3.9495244818104,-3.89263263940821
-3.99316342063481,-3.98540008363319
-4.01372041240054,-4.02427944030256
-3.91612422305788,-4.04272173125024
-4.01259649016325,-4.02741297004281
-4.09025451762018,-3.95401813942547
-3.95595211432237,-3.97844885070818
-4.0291057710084,-3.99778029633469
-3.99497139810888,-3.97528488275314
-4.0233104046976,-3.90296985094232
-3.96604384534901,-3.95424722283498
-3.93995717714249,-4.03929910991023
-3.93493809437398,-3.9218958869355
-4.01814123782632,-4.03613528119966
-3.93828134218296,-4.0247729086189
-3.99399443679301,-3.9734677135032
-3.94481751286581,-3.98790052127368
-4.0227625046507,-4.04030515011821
-3.92220910058934,-3.98842198938234
-3.97535709369802,-4.0621628217393
-4.051976828343,-3.89187619682571
-3.99675967499086,-4.01501118944341
-3.94850056094533,-3.981699112631
-3.96582029128082,-3.92647695596259
-3.92118444678359,-3.9274926649093
-3.99988439551072,-4.02064706006967
-4.06861081296368,-4.01395766228344
-4.05897669657672,-3.98291907117431
-3.96783143231795,-3.99390193279704
-3.97174360080469,-4.01667547956401
-3.9535251283826,-4.01865675026478
-3.9631221254529,-3.9436089945316
-4.05767672905185,-3.91181089884398
-4.07306564706395,-3.99409903527209
-4.07732780331511,-3.95464703710934
-4.06382077315301,-4.01869693156275
-3.92856478260132,-4.04252958383801
-3.97287045262109,-4.02387661532517
-4.0546272547923,-3.98143812278165
-4.0016384449565,-4.05147066190315
-3.98338566153741,-3.95669064694316
-3.93433100376675,-4.10496905242701
-4.06518943216872,-4.01611678820352
-4.01517575450115,-4.04897862185122
-3.96321154542424,-3.94673508641463
-3.98355254243244,-3.94731402231642
-3.98841384725417,-4.00294219204256
-3.99569801842837,-3.98756111504356
-4.00644155918222,-3.98301736336939
-3.91561329737342,-3.9390971065183
-4.03098541631188,-4.02591162722081
-3.99346615975108,-3.93745867208267
-3.9820888979834,-3.96924246115351
-4.03173021677736,-4.01528768285418
-3.97668278395497,-3.96326605579402
-4.02584506191981,-4.08279329615213
-3.95872592795274,-4.11326347368091
-3.95412793757985,-4.04761914063617
-4.0147232425096,-4.03956151621467
-3.99954118890145,-3.93704366438585
-3.99163096795147,-4.07754382424715
-3.97596724707098,-4.00205145825126
-3.94002910990813,-3.9691416811474
-4.01947003867563,-3.92996299802823
-3.9628834295692,-4.07594000832767
-4.06138393577742,-3.9865274836939
-3.95533024127367,-3.95775422191596
-4.0013406533818,-3.9756797658554
-4.04062738733686,-3.96111254841928
-4.00441027100418,-3.90017306054809
-4.06418798375511,-3.98344278312308
-4.06623040230851,-3.93821287391592
-3.9742764578334,-3.94902026448743
-3.91102154128713,-3.97084588675203
-4.06358573044524,-4.02689711395097
-3.97999506363256,-3.94482573207784
-4.01715622333739,-4.1612183895158
-4.0124250447522,-3.96166493195735
-3.98524558201698,-4.10820377378626
-4.12479585166441,-3.89007971136398
-4.03046824118747,-4.01938504406369
-4.04364585028358,-3.98557319974667
-4.00130010124911,-4.02692490598537
-4.02328311351245,-3.99720626925254
-3.99238934455842,-3.94740632722463
-4.03078469004914,-3.98099362549962
-3.9906603555642,-3.92999058773242
-4.0171405118964,-3.89882202969188
-4.04420263971017,-4.01145997645434
-3.95217286624966,-4.07345473207741
-4.03976891936427,-4.00573435755663
-3.92210299806966,-4.00670887052414
-4.00207411057366,-4.03842202855504
-4.01037813676357,-4.05464606120588
-4.04255135843779,-4.00984490835126
-3.90939514240077,-4.06930340615238
-3.90009258834342,-4.10390964257648
-4.03530334780326,-4.00234872653737
-4.00199308835871,-4.04581436983517
-3.93881175316364,-3.98175572635734
-3.98399317014207,-4.02389658231783
-4.08234154234292,-3.99743120706847
-4.02887134051117,-4.01328684663007
-4.02848315014739,-4.05975590787851
-3.97352116692833,-3.99281687947924
-4.0197227714155,-4.02083936030319
-3.99472544472845,-3.94339413167372
-4.04603204345402,-3.97086548026379
-3.96700947905245,-3.96692227019561
-4.01867642965004,-3.94688359799906
-3.97048749805601,-3.89530852551246
-4.06161295153077,-3.96097938348072
-4.02171831451431,-3.97396321898437
-3.94130136248522,-4.09739397493915
-4.07958608292698,-3.98897298466683
-3.95590819058837,-4.01087131062309
-4.00862836485544,-3.93188201725306
-4.02350764573242,-3.99255358028606
-3.89274332249106,-3.99585392686062
-3.96487603778473,-3.97619649956966
-3.93562885178721,-3.89705397232675
-3.95815643666282,-4.01120414369798
-3.91046824057713,-3.96043537204082
-4.01697045144616,-3.99520386011366
-3.94126578513632,-4.01964423618257
-4.01275405624201,-4.03064837148101
-4.05508074510302,-4.07553064766411
-4.07878705735332,-4.00156177102897
-3.96473116999318,-3.94412180894429
-4.04120634185595,-3.94652353913488
-3.96868659195019,-4.10288678262407
-4.0243582908823,-3.99501426445829
-4.04182517495476,-3.9311130286495
-3.99282795024751,-4.08601375825948
-3.96464950999093,-3.98281798675357
-4.0314675663142,-3.96998093637318
-4.08064814591136,-3.95215767567837
-3.99369535845505,-3.9965549464802
-3.96864158779395,-3.88245575386024
-4.02001656640749,-4.09266286664538
-4.05370721176008,-4.0502053513162
-3.92770788558429,-4.0496038308406
-4.00905513548474,-3.89245018902705
-4.0329022426417,-4.02050076042523
-4.03445259346791,-3.98041990841439
-3.97117343681345,-3.9745158665628
-3.98148113887625,-3.95969071084039
-3.99069365299569,-3.98236258590581
-4.07652764901707,-4.00610893966633
-3.96351784647714,-3.94890451263796
-4.03373224600529,-3.96047825045658
-4.06497810593317,-3.97478132786256
-4.10329129885449,-4.02189144419462
-3.97492698232508,-3.95109075106959
-4.09626124174155,-3.97348408543993
-3.9637690059513,-3.99292594480917
-3.99594270496493,-4.0415799338188
-4.00511974628571,-3.98185213443599
-3.95814629652845,-3.9735202325027
-4.00575717714471,-4.01290461145115
-4.02203312118118,-4.02216104589705
-3.95376691568573,-3.93971042699571
-4.03299944609055,-3.95991774200137
-4.01425850965288,-4.05297668182695
-3.87869560734687,-4.02954007445927
-4.01634917173613,-3.98116619462673
-4.01379914637549,-4.00417681899594
-3.92343218974932,-3.94154403814416
-4.03544639864439,-3.97132512153548
-3.95580326707192,-4.03121620513499
-3.96623966312966,-4.06942778201042
-4.08939599376109,-3.98438937031249
-4.02454291078338,-4.04591917196356
-3.98091228617927,-3.96946603662605
-4.02087235203235,-4.02640566337373
-3.96527694652714,-4.03474021792612
-4.0301133306058,-3.90033418617033
-3.9540448630086,-4.06749246372514
-4.00892240953262,-4.04240807656079
-3.91594278919576,-4.0666083873712
-4.06131737178532,-3.97666960366568
-3.95260435546874,-3.88979919777448
-3.97424125255553,-4.02126645949538
-3.93995379582402,-4.05884879026257
-4.03575791247219,-4.03395434313521
-4.09520863030659,-4.04993245796287
-3.89795575643068,-4.0831866919239
-4.05407625935545,-4.05753855649672
-3.97713869835013,-4.00842045014942
-3.94995711388415,-3.98614396989636
-4.00525207035616,-4.04511948809362
-4.03111524232613,-3.97321438128954
-4.00902820723634,-4.02670926340437
-3.97722885064999,-4.09375559943346
-3.98348312820115,-4.02019715656597
-3.99499487865917,-4.05243813845119
-3.94372193336767,-4.02022364867691
-3.99625056789643,-3.99144700645924
-3.95712555354349,-3.93732114483308
-4.04249517136318,-4.04236272440723
-4.04625569217511,-3.98676484566089
-3.98592115282043,-3.98004739315706
-4.02810990287949,-4.01053703234126
-4.07553781901462,-4.05084959372991
-3.99688295797845,-3.97269106002802
-3.9382386275664,-3.97411021869181
-4.04240979173237,-4.02205599820481
-4.03872753261973,-3.91303959549861
-3.97506805787137,-4.04639032405705
-3.93801673632359,-4.07891066318257
-4.00570117268381,-4.03508049398862
-3.94719214596977,-3.97163947864382
-4.02167954625576,-4.06920103082684
-4.0508678832045,-4.0627384053603
